event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),product_name,category,city,campaign_name,start_date,end_date,revenue_before,revenue_after,quantity_change,revenue_change
1.53E+07,STCHE-7,CAMP_SAN_01,P12,62,50% OFF,67,95,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,4154,5890,28,1736
855f49,STBLR-3,CAMP_SAN_01,P04,370,BOGOF,481,1890,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,177970,699300,1409,521330
4a8c38,STCHE-0,CAMP_SAN_01,P04,370,BOGOF,469,1861,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,173530,688570,1392,515040
1a1a02,STBLR-0,CAMP_SAN_01,P04,370,BOGOF,465,2064,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,172050,763680,1599,591630
1a4a61,STCHE-1,CAMP_SAN_01,P06,415,25% OFF,36,29,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,14940,12035,-7,-2905
aeed36,STBLR-6,CAMP_SAN_01,P12,62,50% OFF,54,83,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,3348,5146,29,1798
e23132,STVJD-0,CAMP_DIW_01,P08,1190,BOGOF,26,86,Atliq_Double_Bedsheet_set,Home Care,Vijayawada,Diwali,12-11-2023,18-11-2023,30940,102340,60,71400
d76198,STCHE-4,CAMP_DIW_01,P08,1190,BOGOF,54,213,Atliq_Double_Bedsheet_set,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,64260,253470,159,189210
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,50% OFF,21,30,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore,Sankranti,10-01-2024,16-01-2024,3990,5700,9,1710
ce39e4,STMLR-1,CAMP_DIW_01,P13,350,BOGOF,42,145,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore,Diwali,12-11-2023,18-11-2023,14700,50750,103,36050
8869,STCBE-4,CAMP_SAN_01,P13,350,BOGOF,75,200,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Coimbatore,Sankranti,10-01-2024,16-01-2024,26250,70000,125,43750
fcf54a,STCHE-7,CAMP_DIW_01,P04,290,25% OFF,348,334,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,100920,96860,-14,-4060
0b9826,STHYD-6,CAMP_DIW_01,P11,190,50% OFF,57,71,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,10830,13490,14,2660
fbab9b,STMYS-1,CAMP_DIW_01,P01,172,33% OFF,334,591,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,57448,101652,257,44204
e2c229,STTRV-1,CAMP_SAN_01,P15,3000,500 Cashback,54,125,Atliq_Home_Essential_8_Product_Combo,Combo1,Trivandrum,Sankranti,10-01-2024,16-01-2024,162000,375000,71,213000
2e48c4,STVSK-0,CAMP_DIW_01,P09,110,50% OFF,50,76,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,5500,8360,26,2860
171bbb,STTRV-0,CAMP_SAN_01,P15,3000,500 Cashback,79,171,Atliq_Home_Essential_8_Product_Combo,Combo1,Trivandrum,Sankranti,10-01-2024,16-01-2024,237000,513000,92,276000
ace471,STMDU-0,CAMP_SAN_01,P04,370,BOGOF,273,1201,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai,Sankranti,10-01-2024,16-01-2024,101010,444370,928,343360
a26e60,STTRV-1,CAMP_DIW_01,P13,350,BOGOF,36,122,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Trivandrum,Diwali,12-11-2023,18-11-2023,12600,42700,86,30100
cb43c4,STCHE-0,CAMP_SAN_01,P14,1020,BOGOF,106,424,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai,Sankranti,10-01-2024,16-01-2024,108120,432480,318,324360
ba72b1,STMDU-1,CAMP_SAN_01,P05,55,25% OFF,15,12,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Madurai,Sankranti,10-01-2024,16-01-2024,825,660,-3,-165
e89f85,STCBE-1,CAMP_SAN_01,P05,55,25% OFF,25,18,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,1375,990,-7,-385
c95efb,STBLR-7,CAMP_DIW_01,P15,3000,500 Cashback,416,1389,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1248000,4167000,973,2919000
dec49d,STMDU-2,CAMP_SAN_01,P05,55,25% OFF,21,17,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Madurai,Sankranti,10-01-2024,16-01-2024,1155,935,-4,-220
a5800c,STMYS-3,CAMP_SAN_01,P12,62,50% OFF,60,67,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,3720,4154,7,434
5d5637,STCHE-0,CAMP_DIW_01,P09,110,50% OFF,94,119,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,10340,13090,25,2750
f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,BOGOF,111,429,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,113220,437580,318,324360
0ee55a,STHYD-5,CAMP_DIW_01,P06,415,25% OFF,82,80,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,34030,33200,-2,-830
1192bc,STCBE-4,CAMP_DIW_01,P11,190,50% OFF,59,79,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,11210,15010,20,3800
be65d7,STTRV-0,CAMP_DIW_01,P12,62,50% OFF,54,68,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Trivandrum,Diwali,12-11-2023,18-11-2023,3348,4216,14,868
6bb477,STHYD-1,CAMP_DIW_01,P04,290,25% OFF,318,276,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,92220,80040,-42,-12180
a2d32f,STVSK-3,CAMP_SAN_01,P09,90,25% OFF,39,31,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,3510,2790,-8,-720
5f29e7,STMLR-1,CAMP_DIW_01,P12,62,50% OFF,71,90,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore,Diwali,12-11-2023,18-11-2023,4402,5580,19,1178
802dfa,STBLR-3,CAMP_SAN_01,P07,300,BOGOF,54,217,Atliq_Curtains,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,16200,65100,163,48900
0b38d9,STMYS-3,CAMP_DIW_01,P08,1190,BOGOF,29,115,Atliq_Double_Bedsheet_set,Home Care,Mysuru,Diwali,12-11-2023,18-11-2023,34510,136850,86,102340
f013a9,STMYS-2,CAMP_SAN_01,P14,1020,BOGOF,105,276,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru,Sankranti,10-01-2024,16-01-2024,107100,281520,171,174420
ea916f,STTRV-0,CAMP_SAN_01,P10,50,25% OFF,18,16,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,900,800,-2,-100
2.70E+61,STHYD-1,CAMP_DIW_01,P05,55,25% OFF,110,96,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,6050,5280,-14,-770
bd3f78,STHYD-0,CAMP_DIW_01,P11,190,50% OFF,68,104,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,12920,19760,36,6840
feadc3,STCBE-0,CAMP_SAN_01,P05,55,25% OFF,21,19,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,1155,1045,-2,-110
f41256,STMLR-1,CAMP_SAN_01,P15,3000,500 Cashback,58,128,Atliq_Home_Essential_8_Product_Combo,Combo1,Mangalore,Sankranti,10-01-2024,16-01-2024,174000,384000,70,210000
f25735,STBLR-3,CAMP_DIW_01,P09,110,50% OFF,66,85,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,7260,9350,19,2090
5729c0,STMYS-2,CAMP_SAN_01,P04,370,BOGOF,240,636,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru,Sankranti,10-01-2024,16-01-2024,88800,235320,396,146520
cf4f71,STHYD-0,CAMP_SAN_01,P01,172,33% OFF,250,382,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,43000,65704,132,22704
60ba75,STVJD-0,CAMP_SAN_01,P13,350,BOGOF,60,234,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Vijayawada,Sankranti,10-01-2024,16-01-2024,21000,81900,174,60900
6bce12,STMYS-0,CAMP_SAN_01,P07,300,BOGOF,46,120,Atliq_Curtains,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,13800,36000,74,22200
25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,13300,17670,23,4370
1dd472,STMLR-1,CAMP_SAN_01,P04,370,BOGOF,220,886,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,81400,327820,666,246420
f94f2f,STTRV-1,CAMP_DIW_01,P08,1190,BOGOF,28,92,Atliq_Double_Bedsheet_set,Home Care,Trivandrum,Diwali,12-11-2023,18-11-2023,33320,109480,64,76160
802b3c,STBLR-1,CAMP_DIW_01,P15,3000,500 Cashback,369,1007,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1107000,3021000,638,1914000
4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,BOGOF,59,176,Atliq_Curtains,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,17700,52800,117,35100
4e0e90,STVSK-2,CAMP_DIW_01,P12,62,50% OFF,80,124,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,4960,7688,44,2728
9155d1,STTRV-1,CAMP_DIW_01,P11,190,50% OFF,33,43,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Trivandrum,Diwali,12-11-2023,18-11-2023,6270,8170,10,1900
f1421a,STMDU-2,CAMP_SAN_01,P09,90,25% OFF,49,39,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,4410,3510,-10,-900
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,25% OFF,28,23,Atliq_Fusion_Container_Set_of_3,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,11620,9545,-5,-2075
18c9f4,STBLR-1,CAMP_DIW_01,P03,156,25% OFF,385,369,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,60060,57564,-16,-2496
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,25% OFF,40,28,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,16600,11620,-12,-4980
4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,208980,285520,89,76540
d46611,STMLR-2,CAMP_DIW_01,P05,55,25% OFF,47,40,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore,Diwali,12-11-2023,18-11-2023,2585,2200,-7,-385
30b66a,STBLR-7,CAMP_DIW_01,P11,190,50% OFF,84,131,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,15960,24890,47,8930
e0a83a,STBLR-8,CAMP_DIW_01,P07,300,BOGOF,63,221,Atliq_Curtains,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,18900,66300,158,47400
e78335,STMDU-1,CAMP_DIW_01,P03,156,25% OFF,281,244,Atliq_Suflower_Oil (1L),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,43836,38064,-37,-5772
a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,8170,11210,16,3040
250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,40764,58652,104,17888
62769f,STMDU-3,CAMP_SAN_01,P05,55,25% OFF,16,12,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Madurai,Sankranti,10-01-2024,16-01-2024,880,660,-4,-220
8d7458,STCBE-1,CAMP_DIW_01,P12,62,50% OFF,98,109,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,6076,6758,11,682
6bf19b,STTRV-1,CAMP_DIW_01,P04,290,25% OFF,169,160,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Trivandrum,Diwali,12-11-2023,18-11-2023,49010,46400,-9,-2610
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,3782,5394,26,1612
bcffbb,STCBE-0,CAMP_DIW_01,P11,190,50% OFF,36,56,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,6840,10640,20,3800
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,BOGOF,64,250,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,65280,255000,186,189720
ebd35e,STBLR-8,CAMP_DIW_01,P04,290,25% OFF,323,251,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,93670,72790,-72,-20880
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru,Sankranti,10-01-2024,16-01-2024,354000,624000,90,270000
b79118,STVSK-3,CAMP_DIW_01,P04,290,25% OFF,236,210,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,68440,60900,-26,-7540
657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,7812,10416,42,2604
f41ca1,STCBE-2,CAMP_DIW_01,P07,300,BOGOF,42,166,Atliq_Curtains,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,12600,49800,124,37200
4d8607,STCHE-0,CAMP_DIW_01,P03,156,25% OFF,323,293,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,50388,45708,-30,-4680
ffcda1,STVJD-0,CAMP_DIW_01,P11,190,50% OFF,42,55,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Vijayawada,Diwali,12-11-2023,18-11-2023,7980,10450,13,2470
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,BOGOF,117,457,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai,Sankranti,10-01-2024,16-01-2024,40950,159950,340,119000
a9d059,STCHE-7,CAMP_DIW_01,P14,1020,BOGOF,50,202,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai,Diwali,12-11-2023,18-11-2023,51000,206040,152,155040
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,5500,6380,8,880
de0a50,STCHE-7,CAMP_SAN_01,P05,55,25% OFF,28,26,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,1540,1430,-2,-110
eae38f,STVJD-1,CAMP_SAN_01,P13,350,BOGOF,73,286,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Vijayawada,Sankranti,10-01-2024,16-01-2024,25550,100100,213,74550
1c7c7f,STBLR-8,CAMP_DIW_01,P14,1020,BOGOF,52,178,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,53040,181560,126,128520
7f6f08,STBLR-7,CAMP_SAN_01,P05,55,25% OFF,24,20,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1320,1100,-4,-220
f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,258860,452360,225,193500
cfeac1,STHYD-6,CAMP_SAN_01,P14,1020,BOGOF,100,396,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad,Sankranti,10-01-2024,16-01-2024,102000,403920,296,301920
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru,Diwali,12-11-2023,18-11-2023,5170,4620,-10,-550
8e6e77,STBLR-0,CAMP_SAN_01,P08,1190,BOGOF,37,156,Atliq_Double_Bedsheet_set,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,44030,185640,119,141610
fc2f67,STBLR-5,CAMP_SAN_01,P06,415,25% OFF,34,27,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,14110,11205,-7,-2905
ac6273,STHYD-2,CAMP_DIW_01,P01,172,33% OFF,281,435,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,48332,74820,154,26488
e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,54352,89612,205,35260
32b8a7,STBLR-2,CAMP_DIW_01,P03,156,25% OFF,378,343,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,58968,53508,-35,-5460
3f2255,STBLR-3,CAMP_DIW_01,P02,860,33% OFF,381,563,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,327660,484180,182,156520
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,25% OFF,27,22,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,11205,9130,-5,-2075
df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1375,1155,-4,-220
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,5394,5766,6,372
d730ac,STCHE-0,CAMP_SAN_01,P06,415,25% OFF,31,26,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,12865,10790,-5,-2075
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,4154,4588,7,434
fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,8170,11020,15,2850
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,8742,11098,38,2356
cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,276920,331960,64,55040
f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,9350,9900,5,550
1809f2,STVSK-4,CAMP_SAN_01,P06,415,25% OFF,22,15,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,9130,6225,-7,-2905
2e3594,STMDU-0,CAMP_DIW_01,P13,350,BOGOF,61,237,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai,Diwali,12-11-2023,18-11-2023,21350,82950,176,61600
e0ef00,STBLR-9,CAMP_SAN_01,P03,200,BOGOF,309,1226,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,61800,245200,917,183400
46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,6510,7130,10,620
63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,BOGOF,47,186,Atliq_Double_Bedsheet_set,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,55930,221340,139,165410
6ae178,STCHE-7,CAMP_SAN_01,P10,50,25% OFF,30,28,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,1500,1400,-2,-100
367e8d,STCBE-2,CAMP_SAN_01,P07,300,BOGOF,30,123,Atliq_Curtains,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,9000,36900,93,27900
0a3c5c,STMDU-1,CAMP_DIW_01,P13,350,BOGOF,47,163,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai,Diwali,12-11-2023,18-11-2023,16450,57050,116,40600
d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,33% OFF,301,385,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,258860,331100,84,72240
9faad8,STHYD-0,CAMP_SAN_01,P09,90,25% OFF,54,44,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,4860,3960,-10,-900
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Sankranti,10-01-2024,16-01-2024,354000,753000,133,399000
e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,36292,55384,111,19092
06749d,STMDU-2,CAMP_DIW_01,P09,110,50% OFF,47,54,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,5170,5940,7,770
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,Atliq_Home_Essential_8_Product_Combo,Combo1,Mangalore,Sankranti,10-01-2024,16-01-2024,162000,267000,35,105000
ff9fa7,STBLR-9,CAMP_SAN_01,P06,415,25% OFF,43,40,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,17845,16600,-3,-1245
669d35,STCHE-1,CAMP_DIW_01,P12,62,50% OFF,108,124,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,6696,7688,16,992
546cc3,STHYD-3,CAMP_SAN_01,P01,172,33% OFF,312,483,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,53664,83076,171,29412
e7bb4f,STMDU-2,CAMP_DIW_01,P13,350,BOGOF,45,148,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai,Diwali,12-11-2023,18-11-2023,15750,51800,103,36050
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,500 Cashback,243,724,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore,Diwali,12-11-2023,18-11-2023,729000,2172000,481,1443000
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,500 Cashback,109,249,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Sankranti,10-01-2024,16-01-2024,327000,747000,140,420000
284539,STCHE-3,CAMP_SAN_01,P03,200,BOGOF,384,1678,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,76800,335600,1294,258800
84aa9b,STCHE-0,CAMP_SAN_01,P02,860,33% OFF,424,580,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,364640,498800,156,134160
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,500 Cashback,126,278,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Sankranti,10-01-2024,16-01-2024,378000,834000,152,456000
440bd9,STBLR-0,CAMP_SAN_01,P13,350,BOGOF,129,528,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,45150,184800,399,139650
63ef11,STCBE-4,CAMP_SAN_01,P09,90,25% OFF,46,38,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,4140,3420,-8,-720
0312a8,STCHE-7,CAMP_DIW_01,P15,3000,500 Cashback,393,1375,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1179000,4125000,982,2946000
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,50% OFF,37,41,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,7030,7790,4,760
b94bda,STMYS-0,CAMP_DIW_01,P13,350,BOGOF,56,168,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru,Diwali,12-11-2023,18-11-2023,19600,58800,112,39200
0c0339,STHYD-2,CAMP_DIW_01,P07,300,BOGOF,64,211,Atliq_Curtains,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,19200,63300,147,44100
c5176d,STCBE-2,CAMP_SAN_01,P01,172,33% OFF,196,307,Atliq_Masoor_Dal (1KG),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,33712,52804,111,19092
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,33% OFF,399,586,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,343140,503960,187,160820
